year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color
2020,4,22,25.8,90,23,86,13.9,0,Green
2020,4,23,13.7,70,20.9,86,1.1,0,Green
2020,4,24,10.7,40,18.9,83,2.1,0,Green
2020,4,25,7.8,50,20.2,79,Trace,0,Green
2020,4,26,7.5,260,23.6,67,0.5,0,Green
2020,4,27,9.8,70,24.8,60,0,0,Green
2020,4,28,19.2,90,25.5,50,0,0,Green
2020,4,29,14.6,70,24.5,68,0,0,Green
2020,4,30,10.5,260,25.1,64,0,0,Green
2020,5,1,9.3,60,25.9,74,0,0,Green
2020,5,2,10.9,240,26.8,72,0,0,Green
2020,5,3,14.5,230,28.1,72,0,0,Green
2020,5,4,17.8,210,28.6,73,0,0,Green
2020,5,5,22.1,220,28.8,72,0,0,Green
2020,5,6,15.5,200,29.4,74,0,0,Green
2020,5,7,16.3,190,29.6,74,0,0,Green
2020,5,8,18.6,190,29.9,74,Trace,0,Green
2020,5,9,16.9,210,29.8,73,Trace,0,Green
2020,5,10,14.7,240,29.3,72,Trace,0,Green
2020,5,11,11.6,260,29,71,25.2,145,Amber
2020,5,12,8.2,300,27.5,78,0.9,0,Green
2020,5,13,21.6,100,27.5,77,6.2,0,Green
2020,5,14,25.2,90,28.3,74,Trace,0,Green
2020,5,15,17.1,140,29,74,0.7,0,Green
2020,5,16,10.7,150,28.8,75,0,0,Green
2020,5,17,13.1,260,29.1,72,Trace,0,Green
2020,5,18,11,60,26.3,83,40.1,105,Amber
2020,5,19,11.9,150,28.2,78,0.2,0,Green
2020,5,20,20.2,100,28.6,81,1.2,0,Green
2020,5,21,18.7,210,28.9,83,66.6,345,Red
2020,5,22,16.5,230,27.9,86,19.7,0,Green
2020,5,23,17.1,90,26.3,84,1.7,0,Green
2020,5,24,13.2,90,27.4,74,Trace,0,Green
2020,5,25,13.7,90,27.3,87,52.8,235,Red
2020,5,26,14,220,28.8,83,3.4,0,Green
2020,5,27,7.5,250,28.3,81,0.8,0,Green
2020,5,28,11.5,90,28.2,82,0.2,0,Green
2020,5,29,17.6,90,28.9,79,Trace,0,Green
2020,5,30,10.9,60,26.7,89,106.7,735,Red
2020,5,31,17.4,210,29.9,78,0.1,0,Green
2020,6,1,16.5,200,30.3,74,Trace,0,Green
2020,6,2,13,200,29,79,12.5,0,Green
2020,6,3,18,200,30.1,72,0,0,Green
2020,6,4,18.2,200,30.5,72,Trace,0,Green
2020,6,5,19.9,200,30.5,73,Trace,0,Green
2020,6,6,13.6,130,27.5,86,53.2,645,Black
2020,6,7,18.3,200,28.6,83,78.3,515,Red
2020,6,8,18.7,210,28.8,85,55,220,Amber
2020,6,9,18.7,200,30.1,76,Trace,0,Green
2020,6,10,14.9,200,30.5,71,0,0,Green
2020,6,11,13.6,230,30.3,73,Trace,0,Green
2020,6,12,11,100,30.5,69,Trace,0,Green
2020,6,13,15.8,80,30.1,77,3.6,0,Green
2020,6,14,22.3,150,27.9,80,14.5,0,Green
2020,6,15,16.5,170,29.4,75,1.2,0,Green
2020,6,16,15.7,210,29.3,73,7.8,0,Green
2020,6,17,16.1,200,29.7,71,2,0,Green
2020,6,18,16.6,200,30.2,70,Trace,0,Green
2020,6,19,14,240,30.5,68,0,0,Green
2020,6,20,15.7,200,30.4,69,0,0,Green
2020,6,21,18.7,220,30.5,72,0.5,0,Green
2020,6,22,18.8,210,31,71,Trace,0,Green
2020,6,23,20.4,220,31,71,Trace,0,Green
2020,6,24,18.8,210,31,72,Trace,0,Green
2020,6,25,20.2,200,31.1,68,Trace,0,Green
2020,6,26,20.5,200,31.1,70,0.1,0,Green
2020,6,27,15.8,200,30.9,69,0.2,0,Green
2020,6,28,14,180,30.7,69,0.4,0,Green
2020,6,29,12.8,150,30.7,69,Trace,0,Green
2020,6,30,13.8,150,30.8,71,Trace,0,Green
2020,7,1,12.3,110,30.2,75,0.2,0,Green
2020,7,2,13,150,29.6,78,17.6,0,Green
2020,7,3,13.1,130,29.1,80,15.7,0,Green
2020,7,4,13.5,150,29.9,77,3.9,0,Green
2020,7,5,15.5,190,30.3,72,1.1,0,Green
2020,7,6,18.1,200,30.3,72,4.9,0,Green
2020,7,7,16.5,210,30.1,74,9.1,0,Green
2020,7,8,24.3,220,30.4,73,Trace,0,Green
2020,7,9,27,220,30.5,74,Trace,0,Green
2020,7,10,20.5,200,30.5,71,0.4,0,Green
2020,7,11,19.8,190,31,69,Trace,0,Green
2020,7,12,15.5,150,30.9,69,0,0,Green
2020,7,13,13,230,30.8,69,1.2,0,Green
2020,7,14,17.3,230,31.2,70,0,0,Green
2020,7,15,23,220,31,67,0,0,Green
2020,7,16,21.5,220,31.2,68,Trace,0,Green
2020,7,17,19.4,210,30.9,69,3,0,Green
2020,7,18,18.2,200,31,68,0.2,0,Green
2020,7,19,16.8,220,30.8,70,2.2,0,Green
2020,7,20,13,200,30.4,71,0.9,0,Green
2020,7,21,11.5,150,30.6,69,0,0,Green
2020,7,22,14.1,100,30.3,73,0.2,0,Green
2020,7,23,10.8,260,31.1,68,0.1,0,Green
2020,7,24,11.6,40,31.4,68,Trace,0,Green
2020,7,25,15.4,230,31.5,67,0,0,Green
2020,7,26,18.9,220,31.6,67,0,0,Green
2020,7,27,17.1,200,31.2,68,1.8,0,Green
2020,7,28,13.8,230,31.4,66,2.4,0,Green
2020,7,29,11.7,100,31.1,70,Trace,0,Green
2020,7,30,15.6,100,30.5,70,9.9,0,Green
2020,7,31,25.3,80,27.9,82,33.2,0,Green
2020,8,1,27.8,90,27.7,84,28.6,0,Green
2020,8,2,19.2,90,27.8,86,42.2,0,Green
2020,8,3,12.9,90,27.1,88,31.5,0,Green
2020,8,4,11.8,50,28.3,81,8.3,0,Green
2020,8,5,16.3,150,27.7,85,27,445,Amber
2020,8,6,16.8,100,29.7,76,4.9,0,Green
2020,8,7,16.3,100,30.6,72,Trace,0,Green
2020,8,8,13.4,260,30.3,73,0,0,Green
2020,8,9,11.7,150,30.1,71,0,0,Green
2020,8,10,12.1,250,30.3,70,0,0,Green
2020,8,11,14.3,150,30.5,73,6.5,0,Green
2020,8,12,14.4,100,27.5,86,57.3,0,Green
2020,8,13,13.4,100,28.2,82,31.7,0,Green
2020,8,14,12.2,140,29.6,75,1.9,0,Green
2020,8,15,11.9,240,29.9,71,Trace,0,Green
2020,8,16,13.2,110,29.9,73,9.6,0,Green
2020,8,17,14.3,80,29.1,77,0.2,0,Green
2020,8,18,12.2,40,27.3,82,66.8,1130,Amber
2020,8,19,28.1,130,26.9,84,104.2,0,Green
2020,8,20,14.5,100,29.4,75,Trace,0,Green
2020,8,21,9.8,70,29.5,74,Trace,0,Green
2020,8,22,9.3,250,29.7,71,0,0,Green
2020,8,23,9.1,250,30.1,69,0,0,Green
2020,8,24,16.1,220,30.6,73,0,0,Green
2020,8,25,22.4,230,31,72,Trace,0,Green
2020,8,26,18.6,220,30.5,74,6.2,0,Green
2020,8,27,10.8,230,29,77,1.6,0,Green
2020,8,28,9.2,150,30.1,74,0,0,Green
2020,8,29,9.8,250,30.8,67,0,0,Green
2020,8,30,11.1,60,30.5,69,Trace,0,Green
2020,8,31,8.8,50,30.6,68,Trace,0,Green
2020,9,1,12.1,240,31,69,Trace,0,Green
2020,9,2,8.6,260,31,71,0,0,Green
2020,9,3,10.3,50,31.4,68,0,0,Green
2020,9,4,9.8,100,30.4,74,8,0,Green
2020,9,5,9.6,90,28.7,77,3,220,Red
2020,9,6,10,150,29.6,73,0,0,Green
2020,9,7,13.2,80,29.1,79,6.9,0,Green
2020,9,8,11.6,80,27.5,85,66.6,535,Amber
2020,9,9,8.4,80,28.5,80,Trace,0,Green
2020,9,10,8.2,70,29.1,79,1.2,0,Green
2020,9,11,9.4,240,29.8,74,0.1,0,Green
2020,9,12,10.3,50,29.3,79,14.8,150,Amber
2020,9,13,11.1,90,29,77,0.3,0,Green
2020,9,14,17.3,100,29.2,76,4.7,0,Green
2020,9,15,13.3,80,27.9,86,50.1,505,Amber
2020,9,16,17.8,90,30.7,75,1.2,0,Green
2020,9,17,19.6,80,29.2,82,34.8,0,Green
2020,9,18,20.2,90,28.4,85,21.3,0,Green
2020,9,19,15.5,80,28.1,84,8,0,Green
2020,9,20,12.4,70,29,77,Trace,0,Green
2020,9,21,18.4,90,28.8,81,17.4,710,Red
2020,9,22,18.8,100,29.4,74,1.6,0,Green
2020,9,23,15.4,90,29.6,72,Trace,0,Green
2020,9,24,11,320,28.6,76,5.2,0,Green
2020,9,25,12.9,100,28.2,72,Trace,0,Green
2020,9,26,26.1,100,28.8,70,0,0,Green
2020,9,27,25,90,28.8,73,0,0,Green
2020,9,28,19.5,80,27.5,80,1.6,130,Amber
2020,9,29,16.2,90,28.2,78,0,0,Green
2020,9,30,12.7,90,28.2,81,66.9,415,Black
2020,10,1,26,90,27.6,71,0.2,0,Green
2020,10,2,22.7,90,28.5,65,0,0,Green
2020,10,3,14.4,100,28.7,67,0,0,Green
2020,10,4,10.9,250,28.8,71,0,0,Green
2020,10,5,18.2,100,28.5,73,5.5,205,Red
2020,10,6,15.8,40,26.4,70,0.7,0,Green
2020,10,7,16.8,40,24.9,64,0,0,Green
2020,10,8,17,40,25,60,0,0,Green
2020,10,9,16.6,20,25.7,58,0,0,Green
2020,10,10,13.9,40,26,60,0,0,Green
2020,10,11,13.9,80,27.2,67,0,0,Green
2020,10,12,16.6,60,28.7,64,Trace,0,Green
2020,10,13,31.5,80,25.7,81,13.5,0,Green
2020,10,14,29.6,90,26.5,74,Trace,0,Green
2020,10,15,23.7,80,27.4,64,0,0,Green
2020,10,16,19.1,60,27.7,63,Trace,0,Green
2020,10,17,18.3,40,25.7,65,Trace,0,Green
2020,10,18,14.2,30,24.9,65,Trace,0,Green
2020,10,19,15.3,20,24.3,62,0,0,Green
2020,10,20,17.5,360,24.4,62,0,0,Green
2020,10,21,20.2,360,24,59,0,0,Green
2020,10,22,19.5,350,24.6,53,0,0,Green
2020,10,23,20.3,30,24.1,39,0,0,Green
2020,10,24,18,40,24.3,41,Trace,0,Green
2020,10,25,20,100,25.5,56,0,0,Green
2020,10,26,16.5,90,25.3,68,0,0,Green
2020,10,27,18.3,90,26.1,64,0,0,Green
2020,10,28,17.8,90,24.8,74,3.2,0,Green
2020,10,29,14.5,30,24.8,71,0.4,0,Green
2020,10,30,13,40,24.5,72,Trace,0,Green
2020,10,31,17.4,90,24,65,0,0,Green
2020,11,1,12.6,90,24.2,66,0,0,Green
2020,11,2,14.1,50,25.5,58,0,0,Green
2020,11,3,13.5,60,23.8,59,0,0,Green
2020,11,4,15.8,90,23.4,64,Trace,0,Green
2020,11,5,16.1,100,23.5,60,0,0,Green
2020,11,6,10.9,300,25,63,0,0,Green
2020,11,7,11.4,350,26.7,51,0,0,Green
2020,11,8,14.8,40,26.5,46,0,0,Green
2020,11,9,16.2,50,24.5,46,0,0,Green
2020,11,10,15.5,40,23.3,43,0,0,Green
2020,11,11,14.8,40,22.9,56,0,0,Green
2020,11,12,13,40,22.7,55,0,0,Green
2020,11,13,12.8,60,23.4,48,Trace,0,Green
2020,11,14,13.6,40,23.5,55,Trace,0,Green
2020,11,15,13.3,40,23.5,70,Trace,0,Green
2020,11,16,14.5,100,24.6,68,0,0,Green
2020,11,17,22.4,100,25.1,69,0,0,Green
2020,11,18,16.6,80,25.9,72,Trace,0,Green
2020,11,19,12.1,70,26.1,79,0,0,Green
2020,11,20,11.3,90,26.1,77,0,0,Green
2020,11,21,26.3,100,24.4,81,Trace,0,Green
2020,11,22,11.9,90,25.6,76,0.2,0,Green
2020,11,23,19.3,100,23.7,78,Trace,0,Green
2020,11,24,13.9,100,23.7,72,Trace,0,Green
2020,11,25,13.1,100,24,71,Trace,0,Green
2020,11,26,11.9,80,24.7,69,0,0,Green
2020,11,27,13.9,30,22.5,61,0,0,Green
2020,11,28,12,20,20.4,58,0,0,Green
2020,11,29,14.2,20,19.8,55,0,0,Green
2020,11,30,14.5,30,19,55,0,0,Green
2020,12,1,15,40,19.6,56,0,0,Green
2020,12,2,15.8,40,19.8,57,0,0,Green
2020,12,3,18,10,17.1,57,0,0,Green
2020,12,4,17.3,10,15.6,55,0,0,Green
2020,12,5,14.5,10,16.5,54,0,0,Green
2020,12,6,12.8,50,17.4,58,0,0,Green
2020,12,7,12.9,320,20.3,58,0,0,Green
2020,12,8,13.5,10,19.3,56,0,0,Green
2020,12,9,10.5,50,19.7,61,0,0,Green
2020,12,10,10.8,60,21.2,68,0.3,0,Green
2020,12,11,8.9,250,21.6,76,0.1,0,Green
2020,12,12,10.1,110,21.4,74,Trace,0,Green
2020,12,13,20.6,80,21.7,69,0,0,Green
2020,12,14,12.5,40,18.7,77,Trace,0,Green
2020,12,15,14.5,30,13.8,64,Trace,0,Green
2020,12,16,13.8,360,13.6,64,0,0,Green
2020,12,17,12.2,360,13.6,64,0,0,Green
2020,12,18,16.3,350,15.8,61,0,0,Green
2020,12,19,16.8,10,14.1,54,0,0,Green
2020,12,20,16.7,10,14.6,49,0,0,Green
2020,12,21,13.9,350,16,48,0,0,Green
2020,12,22,13.2,40,17,54,0,0,Green
2020,12,23,9.9,60,19.3,69,Trace,0,Green
2020,12,24,12.4,310,20,70,0,0,Green
2020,12,25,14.4,90,19.1,70,0,0,Green
2020,12,26,21.5,90,20.2,63,0,0,Green
2020,12,27,9.3,70,21.1,62,0,0,Green
2020,12,28,23.1,100,21.4,61,0,0,Green
2020,12,29,13.5,90,21.7,68,0,0,Green
2020,12,30,29,360,14.9,43,0,0,Green
2020,12,31,17.9,30,10.8,21,0,0,Green
2021,1,1,16.2,50,11.2,27,0,0,Green
2021,1,2,12,60,13.3,39,0,0,Green
2021,1,3,13.4,50,16.8,52,0,0,Green
2021,1,4,9.7,40,18.5,47,0,0,Green
2021,1,5,9,50,19.1,44,0,0,Green
2021,1,6,12.4,50,16.8,58,0,0,Green
2021,1,7,18,30,14.5,59,0,0,Green
2021,1,8,18.6,10,8.5,44,Trace,0,Green
2021,1,9,13.4,30,10.4,20,0,0,Green
2021,1,10,14.7,30,12.4,24,0,0,Green
2021,1,11,20.9,360,10,35,0,0,Green
2021,1,12,14.8,10,10.9,26,0,0,Green
2021,1,13,9.8,120,12.9,35,0,0,Green
2021,1,14,7.8,260,15.1,42,0,0,Green
2021,1,15,9.6,70,17.5,58,0,0,Green
2021,1,16,19.3,100,18.1,64,0,0,Green
2021,1,17,19.3,350,16.7,50,0,0,Green
2021,1,18,11.2,30,13.9,39,0,0,Green
2021,1,19,13.8,90,15.8,56,0,0,Green
2021,1,20,15.7,90,18.9,60,0,0,Green
2021,1,21,11.1,80,20.6,66,0,0,Green
2021,1,22,7.3,290,20.5,77,0,0,Green
2021,1,23,8.5,270,20.1,72,0,0,Green
2021,1,24,20,100,19,75,0,0,Green
2021,1,25,16.7,90,19.8,65,0,0,Green
2021,1,26,8.6,70,20.2,73,0,0,Green
2021,1,27,11.9,80,19.4,69,0,0,Green
2021,1,28,14.7,320,18.7,66,0,0,Green
2021,1,29,16.7,40,16.7,49,0,0,Green
2021,1,30,18.4,90,17.6,57,0,0,Green
2021,1,31,16.5,100,19.6,55,0,0,Green
2021,2,1,9.1,70,20.4,71,0,0,Green
2021,2,2,14.7,260,21.1,68,0,0,Green
2021,2,3,22.7,100,19.5,57,0,0,Green
2021,2,4,16.2,80,20.2,56,0,0,Green
2021,2,5,16.2,90,20,65,0,0,Green
2021,2,6,7.7,260,20.6,57,0,0,Green
2021,2,7,11.5,100,21.6,50,0,0,Green
2021,2,8,22.1,90,21.2,65,0,0,Green
2021,2,9,26.9,90,18.9,69,Trace,0,Green
2021,2,10,22,340,16.4,88,51.5,0,Green
2021,2,11,11.3,350,17.1,77,Trace,0,Green
2021,2,12,8.4,60,18.1,63,0,0,Green
2021,2,13,9.1,50,19,69,0,0,Green
2021,2,14,9.4,260,19.7,70,0,0,Green
2021,2,15,12,120,21.1,61,0,0,Green
2021,2,16,17,80,20.7,67,0,0,Green
2021,2,17,12.3,50,20.4,64,0,0,Green
2021,2,18,14.6,40,18.6,52,0,0,Green
2021,2,19,13.4,90,18.6,57,0,0,Green
2021,2,20,9.8,80,19.4,60,0,0,Green
2021,2,21,7.8,130,20.3,57,0,0,Green
2021,2,22,8.8,260,21.3,68,0,0,Green
2021,2,23,14,90,22.1,63,0,0,Green
2021,2,24,25.6,90,21.3,70,0,0,Green
2021,2,25,20.1,90,21.4,77,2.4,0,Green
2021,2,26,11.1,60,22.4,82,15.4,0,Green
2021,2,27,11.3,50,17.7,87,13.1,0,Green
2021,2,28,21.5,80,20.3,77,Trace,0,Green
2021,3,1,12.6,70,22.2,80,Trace,0,Green
2021,3,2,18.3,320,20.3,69,Trace,0,Green
2021,3,3,25.5,90,19,74,Trace,0,Green
2021,3,4,17.9,80,19.3,85,3,0,Green
2021,3,5,22,70,21,87,Trace,0,Green
2021,3,6,18.3,70,22.2,87,2.4,0,Green
2021,3,7,13.1,90,20.4,86,Trace,0,Green
2021,3,8,23.4,90,20.2,76,Trace,0,Green
2021,3,9,18.5,90,21.1,70,0,0,Green
2021,3,10,27.1,90,20.7,73,0,0,Green
2021,3,11,23.2,90,22,72,0,0,Green
2021,3,12,10.8,70,23.4,73,0,0,Green
2021,3,13,20.8,90,22.8,69,0,0,Green
2021,3,14,22,90,22.3,71,0,0,Green
2021,3,15,15.4,90,22.9,71,0,0,Green
2021,3,16,11.8,70,23.9,73,0,0,Green
2021,3,17,10.4,100,24.6,75,0,0,Green
2021,3,18,18.9,90,24.5,79,0,0,Green
2021,3,19,15.5,80,25.2,73,0,0,Green
2021,3,20,9.7,60,25.3,70,0,0,Green
2021,3,21,14.3,10,20.8,70,0.1,0,Green
2021,3,22,15.5,30,17.6,52,Trace,0,Green
2021,3,23,11.3,30,19.1,50,Trace,0,Green
2021,3,24,8.5,10,20.9,59,Trace,0,Green
2021,3,25,19.7,90,22.9,61,0,0,Green
2021,3,26,23.5,90,22.3,68,0,0,Green
2021,3,27,13.3,70,24.4,74,0,0,Green
2021,3,28,12,240,25.5,74,0,0,Green
2021,3,29,15.2,210,26.2,75,0,0,Green
2021,3,30,15.2,200,27,72,Trace,0,Green
2021,3,31,14.4,140,26.7,75,0,0,Green
2021,4,1,14.1,200,27,73,0,0,Green
2021,4,2,8.7,230,27.2,72,0,0,Green
2021,4,3,10.5,240,27.1,70,0,0,Green
2021,4,4,9.8,100,25.4,79,Trace,0,Green
2021,4,5,17.8,100,23,79,0.3,0,Green
2021,4,6,11.4,100,24.4,72,0,0,Green
2021,4,7,23.4,90,23.7,70,0,0,Green
2021,4,8,17.8,90,23.8,69,Trace,0,Green
2021,4,9,16.5,40,20.6,81,7.2,0,Green
2021,4,10,21.2,90,23.1,58,0,0,Green
2021,4,11,19.5,100,24.2,64,0,0,Green
2021,4,12,12.8,70,25.2,72,0,0,Green
2021,4,13,9.5,250,26.2,69,0,0,Green
2021,4,14,20.6,100,25.5,76,0,0,Green
2021,4,15,28.3,90,23.1,84,1.3,0,Green
2021,4,16,23.3,90,24.3,79,Trace,0,Green
2021,4,17,11.2,90,23.3,84,6.1,0,Green
2021,4,18,28,100,23.9,59,Trace,0,Green
2021,4,19,30.6,100,23.2,59,Trace,0,Green
2021,4,20,23.8,90,24,64,0,0,Green
2021,4,21,18.6,90,24.8,66,0,0,Green
2021,4,22,14.5,90,25.7,67,0,0,Green
2021,4,23,10.8,250,27.5,69,0,0,Green
2021,4,24,20.9,100,26.7,72,0,0,Green
2021,4,25,20.2,90,25.9,77,Trace,0,Green
2021,4,26,28.8,100,23.9,74,1.1,0,Green
2021,4,27,22.3,90,23.8,87,7.1,0,Green
2021,4,28,17.3,80,24.9,82,1.5,0,Green
2021,4,29,10.9,360,24.3,69,0.1,0,Green
2021,4,30,9,130,25.4,69,0,0,Green
2021,5,1,9.7,240,26.6,68,0,0,Green
2021,5,2,12,60,26.8,73,0.9,0,Green
2021,5,3,23.5,100,25.1,82,4.7,0,Green
2021,5,4,14.9,70,27.3,77,35.4,230,Amber
2021,5,5,10.2,310,27.1,76,0.3,0,Green
2021,5,6,21.3,90,26.1,74,0,0,Green
2021,5,7,9.5,250,27.1,73,0,0,Green
2021,5,8,15.5,230,28.4,73,0,0,Green
2021,5,9,14.4,230,29,73,0,0,Green
2021,5,10,13.2,200,29,70,0,0,Green
2021,5,11,17.4,190,29.9,68,0,0,Green
2021,5,12,15.9,200,30.3,70,0,0,Green
2021,5,13,16.1,150,30,73,4.6,0,Green
2021,5,14,15.8,150,29.4,77,5.9,0,Green
2021,5,15,15.1,160,30,71,0,0,Green
2021,5,16,15.1,190,30.7,66,0,0,Green
2021,5,17,15.4,200,30.9,69,Trace,0,Green
2021,5,18,17.3,200,31,68,0,0,Green
2021,5,19,18.5,190,30.9,66,Trace,0,Green
2021,5,20,19.4,200,30.9,68,0,0,Green
2021,5,21,19.5,210,31.3,68,Trace,0,Green
2021,5,22,16.7,150,31.1,69,2.2,0,Green
2021,5,23,15.8,150,31.1,69,Trace,0,Green
2021,5,24,8.2,150,29.6,78,13.7,0,Green
2021,5,25,11.1,150,29.2,78,3.9,0,Green
2021,5,26,10,210,29.7,76,13.4,0,Green
2021,5,27,16.4,220,30.8,70,0,0,Green
2021,5,28,19.5,230,31,71,0,0,Green
2021,5,29,24.1,220,30.6,74,0,0,Green
2021,5,30,24.7,220,30.9,75,0,0,Green
2021,5,31,21.1,220,30.4,76,0.8,0,Green
2021,6,1,14.2,90,27.2,85,52.1,705,Red
2021,6,2,10.8,200,28.7,80,4.2,0,Green
2021,6,3,10.5,150,30.5,73,0,0,Green
2021,6,4,13,310,27.9,82,6.6,0,Green
2021,6,5,10.1,320,27.4,69,0,0,Green
2021,6,6,12.4,220,28.9,68,0,0,Green
2021,6,7,17.3,90,29.2,70,0,0,Green
2021,6,8,14.8,90,29.5,72,Trace,0,Green
2021,6,9,14.2,90,28.5,79,22.4,0,Green
2021,6,10,19.4,90,29.7,73,0.3,0,Green
2021,6,11,22.4,90,30,74,20,220,Amber
2021,6,12,22.4,100,28.5,81,15.3,0,Green
2021,6,13,18.1,100,29.2,78,5,0,Green
2021,6,14,15.3,190,29.9,74,0.4,0,Green
2021,6,15,18.8,200,30.2,72,1.9,0,Green
2021,6,16,19.5,200,30.9,70,Trace,0,Green
2021,6,17,17.1,210,31.1,69,Trace,0,Green
2021,6,18,24.3,220,31.1,70,0,0,Green
2021,6,19,23,220,31.2,71,Trace,0,Green
2021,6,20,21.2,220,31.5,71,0,0,Green
2021,6,21,19.8,220,31.2,72,0,0,Green
2021,6,22,14.5,220,27.5,84,89.9,140,Amber
2021,6,23,12.2,230,27.1,81,13.5,120,Amber
2021,6,24,9.8,80,26.7,87,46.3,235,Amber
2021,6,25,10.2,60,28.4,76,Trace,0,Green
2021,6,26,12.4,210,29.2,80,1.7,225,Amber
2021,6,27,21,210,30.2,76,1.1,0,Green
2021,6,28,17.4,200,28.8,81,107.4,725,Black
2021,6,29,21.5,210,30,76,7.4,0,Green
2021,6,30,23.2,200,30.6,72,Trace,0,Green
2021,7,1,21.8,200,30.7,73,2.4,0,Green
2021,7,2,20.6,190,30.9,71,0.3,0,Green
2021,7,3,14.8,150,30.8,73,0,0,Green
2021,7,4,13.2,150,30.6,74,0.7,0,Green
2021,7,5,16.8,100,30.6,71,Trace,0,Green
2021,7,6,17.8,100,30.5,70,2.8,0,Green
2021,7,7,20.4,100,30,73,1.5,0,Green
2021,7,8,17.5,150,30.5,69,Trace,0,Green
2021,7,9,11.8,50,30.8,69,0,0,Green
2021,7,10,13.5,130,30.6,68,0,0,Green
2021,7,11,13.6,100,30.8,71,Trace,0,Green
2021,7,12,13.8,150,31.1,69,0,0,Green
2021,7,13,11.5,150,31.1,67,0,0,Green
2021,7,14,9.8,150,31.1,68,8.4,0,Green
2021,7,15,13,150,31,69,0,0,Green
2021,7,16,9.5,60,30.2,72,0.8,0,Green
2021,7,17,13.7,100,29.7,72,0.1,0,Green
2021,7,18,15.8,90,28.5,77,12.6,125,Amber
2021,7,19,24.3,80,26.8,89,104.5,215,Amber
2021,7,20,18.9,90,26.4,91,137.1,400,Amber
2021,7,21,19.5,90,27.6,86,2.3,0,Green
2021,7,22,11.9,60,29.6,75,0,0,Green
2021,7,23,10.8,240,30.8,74,0,0,Green
2021,7,24,11.3,260,31.2,72,0,0,Green
2021,7,25,13.7,220,30,76,97.4,255,Amber
2021,7,26,13.6,220,31.2,73,0,0,Green
2021,7,27,13.4,230,32,70,0,0,Green
2021,7,28,17.8,230,31,74,Trace,0,Green
2021,7,29,11.1,250,30,78,24.5,0,Green
2021,7,30,12.8,220,29.2,80,31.5,125,Amber
2021,7,31,18.1,230,30.3,79,4,0,Green
2021,8,1,14.3,230,29.9,79,3.4,0,Green
2021,8,2,10,260,30.3,76,Trace,0,Green
2021,8,3,17.4,70,29,81,21.6,0,Green
2021,8,4,15.2,310,28.9,83,48.1,505,Amber
2021,8,5,19.1,230,28,89,11.9,0,Green
2021,8,6,18.9,230,29.1,85,4.2,400,Red
2021,8,7,13.8,230,29.5,81,0.3,0,Green
2021,8,8,12,230,29.8,80,0.3,0,Green
2021,8,9,14.2,200,29.5,80,6.9,215,Amber
2021,8,10,10.7,210,29.9,79,3.2,0,Green
2021,8,11,11.8,250,29.8,76,11.9,0,Green
2021,8,12,10.1,50,29.6,76,1,0,Green
2021,8,13,11.1,210,29.3,76,1.2,0,Green
